Date,Close/Last,Volume,Open,High,Low,capital,BUY_MIN,BUY_MAX,SELL_MIN,SELL_MAX,TRANSACTION_FEE,TRANSACTION_SESSION,TRANSACTION_PENALTY,TOTAL_ASSETS,WIN_THRESHOLD
12/20/2019,$267.10,2367759,$265.84,$267.47,$264.43,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/17/2024,$599.84,1539978,$600.56,$601.84,$593.285,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/15/2023,$497.18,1136693,$502.35,$506.1581,$495.79,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/11/2024,$697.35,1514491,$683.79,$698.96,$682.30,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/12/2017,$117.04,707951,$116.24,$117.15,$115.37,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/19/2015,$103.27,1394349,$102.93,$103.805,$102.60,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/11/2024,$643.92,1327115,$631.69,$645.75,$613.945,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/22/2016,$93.61,1076526,$93.07,$94.00,$92.20,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/14/2018,$209.38,1159472,$214.87,$216.31,$208.17,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/13/2018,$207.79,904379,$207.27,$209.43,$207.05,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/22/2019,$275.71,1561150,$277.00,$278.00,$271.60,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/30/2016,$114.61,1443060,$115.33,$115.76,$113.54,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/19/2016,$114.78,865572,$115.07,$115.49,$114.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/13/2017,$118.40,1357838,$118.19,$118.68,$117.21,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/02/2022,$427.01,1778755,$420.08,$427.90,$413.23,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/27/2019,$267.06,637958,$267.46,$267.46,$264.485,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/22/2018,$168.67,1037694,$167.75,$168.80,$167.14,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/23/2024,$659.81,1740445,$652.76,$668.24,$646.15,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/02/2018,$158.72,1436135,$158.22,$158.85,$157.01,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/08/2016,$117.67,999581,$116.43,$117.74,$116.13,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/04/2019,$267.09,1319605,$264.05,$267.83,$262.01,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/27/2021,$522.91,983295,$528.02,$530.52,$516.44,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/30/2015,$88.75,2469777,$87.76,$88.83,$87.11,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/19/2019,$264.05,1352866,$263.04,$264.56,$262.37,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/29/2016,$110.76,1301927,$110.41,$111.14,$110.41,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/15/2022,$407.02,2076375,$414.50,$416.48,$401.78,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/11/2016,$111.38,2334501,$109.00,$111.52,$108.70,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/06/2015,$97.85,1332496,$97.45,$98.78,$96.92,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/21/2023,$504.37,1729584,$519.58,$521.37,$503.36,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/20/2023,$564.50,1008840,$564.00,$565.585,$558.84,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/14/2017,$156.19,1044361,$156.83,$157.48,$155.61,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/20/2015,$103.38,1157762,$103.64,$103.88,$102.77,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/07/2020,$334.91,1236112,$327.74,$336.91,$327.08,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/26/2019,$256.50,1293461,$259.29,$260.49,$256.38,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/05/2021,$538.01,896958,$536.74,$540.63,$534.54,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/15/2022,$527.78,2170511,$537.74,$539.3325,$515.765,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/26/2018,$172.67,2290748,$171.75,$172.86,$169.93,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/28/2023,$565.07,1745478,$559.60,$567.15,$557.95,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/15/2019,$266.05,1484322,$266.35,$266.90,$263.86,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/08/2023,$573.90,1195183,$566.16,$574.6299,$564.39,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/31/2017,$118.58,1207227,$118.42,$118.58,$117.618,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/05/2025,$617.51,1615471,$608.92,$618.40,$601.21,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/24/2021,$554.02,1661268,$554.00,$555.03,$548.83,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/16/2024,$666.15,988709,$660.00,$668.64,$655.53,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/07/2024,$649.34,903200,$656.00,$657.00,$646.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/07/2015,$100.07,821129,$99.72,$100.4204,$99.40,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/22/2022,$380.84,1773518,$371.77,$391.15,$371.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/18/2021,$532.98,723960,$535.075,$539.59,$532.11,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/11/2024,$650.87,1045748,$649.15,$653.16,$638.61,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/08/2021,$615.25,1222768,$619.01,$619.49,$608.21,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/05/2016,$95.95,1859409,$95.34,$96.12,$94.58,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/30/2024,$630.26,2069467,$625.02,$631.17,$617.4025,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/17/2018,$197.49,2191956,$200.29,$201.52,$195.79,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/11/2023,$586.66,1617276,$577.32,$589.06,$577.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/12/2022,$486.66,1178722,$480.64,$487.6025,$475.46,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/21/2016,$108.45,3143613,$107.71,$108.89,$107.08,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/09/2017,$152.41,954712,$152.01,$152.59,$150.58,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/28/2022,$376.50,843565,$385.36,$388.4982,$374.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/29/2024,$622.80,986762,$622.64,$631.54,$621.22,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/08/2024,$613.37,1201928,$608.01,$614.55,$603.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/07/2023,$427.67,1400754,$412.74,$429.88,$409.015,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/29/2024,$638.39,886530,$637.33,$644.99,$634.375,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/03/2022,$430.84,1324326,$429.62,$433.54,$425.66,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/08/2015,$98.32,1453541,$97.82,$99.00,$97.50,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/31/2016,$111.45,1413916,$111.11,$111.56,$110.64,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/10/2019,$274.81,1132190,$273.06,$275.92,$272.70,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/01/2023,$574.32,1334098,$571.40,$576.68,$564.445,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/13/2019,$259.64,1965220,$252.56,$260.66,$250.03,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/12/2017,$126.51,793577,$126.87,$126.87,$126.14,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/04/2019,$247.10,1664347,$241.05,$247.31,$237.78,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/23/2018,$196.23,2198732,$187.26,$196.97,$187.211,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/23/2016,$101.70,1630593,$101.67,$102.05,$101.06,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/16/2022,$359.59,1554840,$370.10,$370.33,$356.39,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/04/2021,$625.68,1267235,$621.28,$631.56,$620.3129,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/12/2024,$592.22,2591779,$580.00,$602.67,$578.65,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/02/2017,$142.81,1522497,$141.22,$142.89,$141.125,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/06/2022,$389.78,1209860,$395.45,$395.49,$385.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/15/2021,$470.71,1359586,$478.19,$478.19,$468.85,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/20/2023,$411.84,1520124,$412.16,$413.775,$405.76,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/20/2017,$157.78,1865905,$157.22,$158.90,$156.53,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/07/2017,$155.56,1606912,$155.71,$155.99,$154.29,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/24/2022,$465.77,3587397,$479.65,$487.80,$465.33,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/18/2025,$599.03,1230397,$598.90,$601.56,$591.80,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/05/2018,$164.11,1071970,$162.80,$164.55,$162.50,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/10/2023,$431.52,1425131,$432.98,$436.31,$426.93,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/12/2019,$259.98,1227771,$258.65,$262.37,$258.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/14/2025,$598.80,2063204,$589.22,$601.54,$586.83,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/06/2020,$240.12,2535593,$231.73,$241.69,$227.17,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/23/2021,$528.43,974481,$524.92,$532.33,$522.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/13/2023,$393.21,1311178,$390.00,$394.63,$386.46,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/23/2024,$630.88,1461942,$615.12,$632.825,$612.07,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/24/2020,$381.16,441932,$377.51,$381.79,$377.43,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/23/2023,$410.00,2211868,$400.73,$410.51,$399.12,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/03/2024,$623.00,1566524,$626.59,$632.86,$621.45,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/23/2021,$552.49,1368695,$548.85,$553.80,$548.20,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/08/2018,$152.75,1612084,$161.28,$161.28,$152.66,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/07/2020,$309.43,752038,$311.39,$312.425,$306.22,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/16/2017,$144.74,742980,$146.00,$146.00,$144.64,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/23/2015,$87.59,2251080,$86.46,$88.37,$86.31,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/16/2017,$155.65,1143736,$154.09,$156.04,$153.59,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/10/2021,$603.98,1197320,$611.39,$617.99,$603.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/03/2019,$263.00,1289633,$259.43,$263.54,$255.41,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/12/2016,$107.53,1628836,$106.96,$108.02,$106.41,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/13/2015,$102.24,582539,$101.88,$102.76,$101.34,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/26/2019,$248.91,1298148,$246.30,$249.315,$245.41,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/30/2018,$202.80,1475943,$200.88,$204.21,$199.46,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/13/2024,$638.29,1785301,$634.53,$646.40,$628.70,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/02/2022,$446.97,1064759,$442.99,$451.29,$441.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/24/2017,$148.62,1139996,$147.09,$148.62,$145.83,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/29/2016,$109.31,892674,$109.78,$110.44,$108.93,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/14/2015,$90.41,1926279,$91.30,$92.14,$90.41,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/07/2017,$141.00,1525680,$140.99,$141.76,$140.07,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/18/2023,$618.43,1538779,$610.38,$620.29,$609.74,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/22/2019,$247.53,865698,$244.82,$248.10,$244.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/14/2019,$264.78,974351,$261.44,$264.97,$260.55,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/22/2017,$121.12,1571088,$121.26,$121.49,$120.8167,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/17/2022,$369.71,2776218,$363.05,$375.16,$362.54,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/04/2019,$220.91,2253260,$216.88,$222.36,$215.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/11/2022,$383.48,1786776,$384.32,$389.45,$374.53,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/13/2023,$481.35,1477676,$480.15,$483.61,$478.65,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/11/2018,$206.11,1571182,$210.00,$210.4258,$204.06,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/04/2022,$361.19,3187821,$371.66,$371.66,$352.63,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/27/2015,$101.60,958900,$101.46,$101.94,$101.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/23/2015,$104.76,1211090,$105.65,$105.67,$104.24,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/27/2022,$400.77,1624379,$399.70,$407.29,$395.23,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/24/2017,$153.91,1055044,$151.10,$153.98,$151.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/12/2019,$260.06,2113609,$260.93,$261.84,$258.285,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/15/2018,$209.47,952128,$209.51,$211.59,$207.10,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/24/2024,$635.49,1378172,$623.50,$642.105,$622.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/12/2018,$177.33,1990514,$177.43,$178.61,$176.54,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/27/2020,$296.145,1227911,$290.47,$297.43,$290.46,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/14/2024,$617.16,990064,$620.31,$620.31,$612.80,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/25/2018,$176.37,1504285,$178.17,$179.775,$174.355,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/12/2024,$672.25,1629743,$674.03,$676.15,$662.95,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/01/2019,$277.96,1272594,$278.61,$283.51,$277.07,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/15/2016,$99.33,1012639,$99.14,$99.69,$98.71,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/14/2025,$587.38,1349109,$584.69,$591.39,$580.09,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/22/2020,$263.85,1258667,$254.91,$265.91,$252.01,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/08/2016,$108.35,882482,$107.95,$108.93,$107.36,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/22/2024,$665.29,1467722,$673.01,$674.78,$663.13,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/31/2023,$422.67,1174618,$416.45,$422.92,$415.10,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/27/2021,$652.77,1068771,$639.09,$653.65,$638.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/08/2018,$171.47,853240,$171.04,$171.62,$169.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/08/2019,$260.76,1630361,$261.80,$262.275,$257.62,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/14/2024,$700.76,1769831,$701.58,$706.00,$693.40,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/25/2020,$232.58,2505255,$229.78,$240.74,$223.54,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/12/2016,$116.03,973331,$116.63,$116.96,$115.53,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/11/2017,$116.38,838513,$116.10,$116.69,$115.48,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/22/2017,$119.43,1248835,$119.77,$120.16,$119.11,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/12/2018,$207.49,898882,$206.79,$207.74,$205.9789,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/17/2023,$440.09,993142,$443.91,$443.91,$435.96,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/21/2018,$209.01,2031981,$208.41,$210.39,$208.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/25/2016,$102.36,888904,$102.15,$102.59,$101.89,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/02/2015,$85.83,2688250,$85.69,$85.96,$84.055,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/11/2022,$473.34,1595587,$478.37,$478.63,$464.74,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/17/2018,$164.29,903241,$163.88,$164.68,$162.93,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/17/2016,$105.36,1689307,$106.28,$106.4399,$104.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/15/2015,$102.33,1322643,$104.17,$104.24,$102.17,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/27/2018,$170.35,1730335,$172.36,$173.155,$170.26,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/10/2023,$540.11,1369522,$532.15,$545.26,$530.66,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/25/2022,$459.35,1312288,$467.52,$469.04,$452.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/23/2016,$104.62,2066163,$103.64,$105.04,$103.55,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/31/2018,$219.47,1337487,$217.97,$219.78,$217.60,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/19/2021,$411.35,1287942,$413.35,$417.81,$409.155,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/12/2021,$413.99,1066862,$410.00,$414.47,$407.12,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/23/2017,$135.52,2557045,$138.25,$139.40,$133.60,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/26/2019,$265.88,2081542,$257.41,$266.50,$257.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/20/2016,$118.39,638362,$118.63,$118.63,$117.67,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/09/2016,$107.52,1490574,$107.08,$107.58,$106.70,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/27/2022,$433.16,1758543,$418.11,$437.115,$416.71,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/06/2023,$533.30,1766691,$512.00,$534.66,$511.28,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/03/2016,$107.45,1733149,$107.61,$107.765,$106.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/16/2020,$257.44,1087735,$256.15,$259.47,$251.84,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/26/2024,$638.83,1784179,$633.00,$641.50,$630.33,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/11/2025,$585.88,1856778,$581.09,$591.98,$581.09,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/02/2023,$436.46,1213538,$445.08,$445.37,$430.8072,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/15/2023,$421.24,865594,$418.29,$423.19,$414.44,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/29/2022,$418.75,1898453,$441.57,$442.50,$417.63,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/30/2024,$630.30,1102753,$632.85,$634.1255,$623.41,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/02/2022,$420.06,1299923,$432.74,$433.98,$418.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/05/2024,$589.02,838901,$586.82,$592.17,$586.15,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/10/2022,$371.19,2271027,$381.67,$383.47,$364.505,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/18/2017,$134.11,1306085,$133.95,$135.085,$133.77,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/23/2022,$393.97,1680833,$394.90,$395.46,$386.37,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/12/2025,$591.14,1874741,$589.01,$597.27,$585.585,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/18/2020,$303.57,888254,$303.95,$304.83,$302.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/06/2022,$586.39,1789057,$586.80,$595.845,$580.21,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/15/2021,$371.01,1597810,$364.88,$373.84,$363.03,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/15/2023,$555.54,1711334,$558.99,$567.025,$554.68,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/12/2018,$212.87,1643625,$221.48,$221.48,$212.62,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/13/2025,$613.22,1684406,$620.38,$622.00,$612.30,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/09/2016,$112.13,1081552,$112.04,$112.76,$111.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/16/2024,$609.39,1132427,$616.58,$618.07,$607.46,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/27/2023,$479.52,1563779,$479.64,$482.51,$473.89,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/02/2020,$355.49,760700,$355.66,$356.15,$350.0555,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/09/2024,$644.09,847929,$650.00,$650.42,$636.315,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/14/2024,$635.42,879700,$624.71,$637.46,$623.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/31/2020,$345.39,1070807,$345.89,$346.2389,$342.10,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/12/2016,$94.85,1300807,$94.69,$95.16,$93.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/15/2017,$153.86,1658027,$155.22,$156.46,$153.36,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/21/2022,$528.55,2574858,$546.99,$552.76,$527.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/06/2020,$352.26,623054,$351.48,$353.85,$344.80,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/07/2017,$152.51,662897,$153.25,$153.33,$151.58,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/21/2016,$110.78,1352855,$109.52,$111.00,$108.90,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/29/2016,$100.89,1613587,$100.48,$101.09,$99.20,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/02/2023,$500.35,1509216,$498.91,$504.00,$490.35,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/17/2023,$404.38,1626287,$406.41,$406.51,$396.87,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/17/2024,$613.21,1117442,$615.39,$617.80,$611.8401,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/25/2022,$465.85,1701836,$464.80,$466.69,$457.69,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/14/2017,$140.19,906917,$140.50,$141.03,$138.86,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/14/2016,$116.39,881614,$116.52,$116.87,$115.64,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/17/2019,$280.63,797079,$280.90,$282.37,$280.11,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/03/2023,$423.76,1843210,$440.76,$440.91,$421.69,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/13/2016,$115.92,967154,$116.96,$116.97,$115.91,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
